Продукт,Калорийность,Белки,Жиры,Углеводы
Тёмный Боксмастер [Ростик'c - KFC],253 кКал,"9,2 г","14,1 г","22,3 г"
Тёмный Бургер [Ростик'c - KFC],628 кКал,"32,7 г","31,9 г","52,3 г"
Тёмный Твистер [Ростик'c - KFC],261 кКал,"11,2 г","13,5 г","23,7 г"
Тирамису [Ростик'c - KFC],354 кКал,"3,7 г","22,2 г","35,5 г"
Тост с Сыром [Ростик'c - KFC],288 кКал,"11,1 г",12 г,"34,1 г"
Тропический Десерт [Ростик'c - KFC],362 кКал,"3,6 г","17,2 г","48,3 г"
Фрешер [Ростик'c - KFC],331 кКал,"16,8 г","12,2 г","38,5 г"
Фрешер Летний [Ростик'c - KFC],231 кКал,"10,4 г","10,2 г","24,3 г"
"ХЕЙНЕКЕН 0,5л (порция 500 гр) [Ростик'c - KFC]",230 кКал,0 г,0 г,"14,5 г"
Хот-Дог [Ростик'c - KFC],265 кКал,"13,1 г","12,1 г",26 г
Цезарь Лайт [Ростик'c - KFC],139 кКал,"11,1 г","6,3 г","9,5 г"
Черри Берри [Ростик'c - KFC],188 кКал,0 г,0 г,"47,2 г"
Чизбургер [Ростик'c - KFC],228 кКал,"12,4 г","8,9 г","24,7 г"
Чизбургер Де Люкс [Ростик'c - KFC],205 кКал,"13,9 г","6,9 г","21,8 г"
Чизбургер Жульен [Ростик'c - KFC],242 кКал,11 г,"10,5 г","25,9 г"
Чизбургер Кентукки BBQ [Ростик'c - KFC],217 кКал,11 г,"6,1 г","29,5 г"
Чизбургер с Луком [Ростик'c - KFC],362 кКал,"23,1 г","12,8 г","38,6 г"
Чизкейк New-York Карамель [Ростик'c - KFC],289 кКал,"6,4 г","16,1 г","29,6 г"
Чизкейк с Изюмом [Ростик'c - KFC],284 кКал,"7,7 г","13,4 г","32,7 г"
Чизкейк с Клубничным Топпингом [Ростик'c - KFC],304 кКал,"7,8 г","13,5 г","38,1 г"
Чизкейк с Шоколадным Топпингом [Ростик'c - KFC],308 кКал,"7,9 г","13,6 г","38,6 г"
Чикен Пепперони [Ростик'c - KFC],366 кКал,"17,4 г","16,1 г","37,9 г"
Чикен Попкорн [Ростик'c - KFC],259 кКал,"22,3 г","11,8 г","15,9 г"
Чикен Чизбургер [Ростик'c - KFC],357 кКал,"17,1 г","14,5 г","39,6 г"
Шеф Лимонад [Ростик'c - KFC],87 кКал,0 г,0 г,"20,7 г"
Шеф Такос [Ростик'c - KFC],263 кКал,"15,3 г","14,7 г","17,4 г"
Шефбургер [Ростик'c - KFC],410 кКал,"24,2 г","19,5 г","34,3 г"
Шефбургер Де Люкс [Ростик'c - KFC],492 кКал,"27,7 г","26,7 г","35,3 г"
Шефбургер Джуниор [Ростик'c - KFC],231 кКал,"12,3 г","10,5 г","21,9 г"
Шефбургер Джуниор Острый [Ростик'c - KFC],250 кКал,"13,6 г",10 г,"26,5 г"
Шефбургер Острый [Ростик'c - KFC],222 кКал,"14,3 г","9,1 г","20,9 г"
Шоколадный Пирожок Клубника - Крем-Чиз [Ростик'c - KFC],271 кКал,"3,4 г","15,7 г","29,1 г"
Шоколадный Топпинг [Ростик'c - KFC],39 кКал,"0,2 г","0,2 г","9,1 г"
Шоколадный Фондан [Ростик'c - KFC],470 кКал,"5,5 г",32 г,39 г
Шоколадный Фондан с Мороженым [Ростик'c - KFC],334 кКал,"4,5 г","20,6 г","32,5 г"
Яблочная Тарталетка [Ростик'c - KFC],231 кКал,"12,3 г","10,5 г","21,9 г"
Яблочный Десерт [Ростик'c - KFC],207 кКал,"2,3 г","5,6 г","36,9 г"
Яблочный Десерт с Мороженым [Ростик'c - KFC],178 кКал,"2,7 г","4,7 г","31,1 г"
Ягодный Пунш [Ростик'c - KFC],22 кКал,"0,1 г","0,1 г","5,2 г"
Яичница с Байтсами [Ростик'c - KFC],223 кКал,"17,8 г","14,5 г","5,3 г"
[
    {
        "Title": "1 Кусок [Ростик'c - KFC]",
        "Calories": "130 кКал",
        "Proteins": "9,8 г",
        "Fats": "6,8 г",
        "Urglevodi": "7,5 г"
    },
    {
        "Title": "1 КУСОК КУРИЦЫ 1/53г (порция 53 гр) [Ростик'c - KFC]",
        "Calories": "130,2 кКал",
        "Proteins": "9,8 г",
        "Fats": "6,8 г",
        "Urglevodi": "7,5 г"
    },
    {
        "Title": "2 КУСКА КУРИЦЫ 2/53г (порция 106 гр) [Ростик'c - KFC]",
        "Calories": "260,3 кКал",
        "Proteins": "19,6 г",
        "Fats": "13,6 г",
        "Urglevodi": "14,9 г"
    },
    {
        "Title": "2 Стрипса Оригинальные [Ростик'c - KFC]",
        "Calories": "162 кКал",
        "Proteins": "13,7 г",
        "Fats": "8,5 г",
        "Urglevodi": "7,7 г"
    },
    {
        "Title": "2 СТРИПСА оригинальные 2/28г (порция 56 гр) [Ростик'c - KFC]",
        "Calories": "162,2 кКал",
        "Proteins": "13,7 г",
        "Fats": "8,5 г",
        "Urglevodi": "7,7 г"
    },
    {
        "Title": "2 Стрипса Острые [Ростик'c - KFC]",
        "Calories": "137 кКал",
        "Proteins": "12,5 г",
        "Fats": "5,8 г",
        "Urglevodi": "8,8 г"
    },
    {
        "Title": "2 Стрипса Острые [Ростик'c - KFC]",
        "Calories": "245 кКал",
        "Proteins": "22,3 г",
        "Fats": "10,3 г",
        "Urglevodi": "15,8 г"
    },
    {
        "Title": "2 СТРИПСА острые 2/28г (порция 56 гр) [Ростик'c - KFC]",
        "Calories": "137,3 кКал",
        "Proteins": "12,5 г",
        "Fats": "5,8 г",
        "Urglevodi": "8,8 г"
    },
    {
        "Title": "3 Крылышка [Ростик'c - KFC]",
        "Calories": "254 кКал",
        "Proteins": "13,4 г",
        "Fats": "16,8 г",
        "Urglevodi": "12,5 г"
    },
    {
        "Title": "3 КУСКА КУРИЦЫ 3/53г (порция 159 гр) [Ростик'c - KFC]",
        "Calories": "390,5 кКал",
        "Proteins": "29,4 г",
        "Fats": "20,4 г",
        "Urglevodi": "22,4 г"
    },
    {
        "Title": "3 Стрипса Оригинальные [Ростик'c - KFC]",
        "Calories": "243 кКал",
        "Proteins": "20,6 г",
        "Fats": "12,8 г",
        "Urglevodi": "11,5 г"
    },
    {
        "Title": "3 СТРИПСА оригинальные 3/28г (порция 84 гр) [Ростик'c - KFC]",
        "Calories": "243,3 кКал",
        "Proteins": "20,6 г",
        "Fats": "12,8 г",
        "Urglevodi": "11,5 г"
    },
    {
        "Title": "3 СТРИПСА острые 3/28г (порция 84 гр) [Ростик'c - KFC]",
        "Calories": "205,9 кКал",
        "Proteins": "18,7 г",
        "Fats": "8,7 г",
        "Urglevodi": "13,3 г"
    },
    {
        "Title": "3 Стрипса Острых [Ростик'c - KFC]",
        "Calories": "206 кКал",
        "Proteins": "18,7 г",
        "Fats": "8,7 г",
        "Urglevodi": "13,3 г"
    },
    {
        "Title": "5 За 300 [Ростик'c - KFC]",
        "Calories": "796 кКал",
        "Proteins": "25,5 г",
        "Fats": "142 г",
        "Urglevodi": "99 г"
    },
    {
        "Title": "5 Крыльев [Ростик'c - KFC]",
        "Calories": "424 кКал",
        "Proteins": "22,4 г",
        "Fats": "27,9 г",
        "Urglevodi": "20,8 г"
    },
    {
        "Title": "5 СТРИПСОВ оригинальные 5/28г (порция 140 гр) [Ростик'c - KFC]",
        "Calories": "405,4 кКал",
        "Proteins": "34,3 г",
        "Fats": "21,3 г",
        "Urglevodi": "19,2 г"
    },
    {
        "Title": "5 СТРИПСОВ острые 5/28г (порция 140 гр) [Ростик'c - KFC]",
        "Calories": "343,1 кКал",
        "Proteins": "31,2 г",
        "Fats": "14,4 г",
        "Urglevodi": "22,1 г"
    },
    {
        "Title": "6 Стрипса Острых [Ростик'c - KFC]",
        "Calories": "412 кКал",
        "Proteins": "37,5 г",
        "Fats": "17,3 г",
        "Urglevodi": "26,5 г"
    },
    {
        "Title": "6 Стрипсов Оригинальные [Ростик'c - KFC]",
        "Calories": "388 кКал",
        "Proteins": "40,8 г",
        "Fats": "14,4 г",
        "Urglevodi": "23,8 г"
    },
    {
        "Title": "7Up Мохито [Ростик'c - KFC]",
        "Calories": "45 кКал",
        "Proteins": "0 г",
        "Fats": "0 г",
        "Urglevodi": "11 г"
    },
    {
        "Title": "8 Крылышек [Ростик'c - KFC]",
        "Calories": "678 кКал",
        "Proteins": "35,9 г",
        "Fats": "44,7 г",
        "Urglevodi": "33,3 г"
    },
    {
        "Title": "I-Twister [Ростик'c - KFC]",
        "Calories": "267 кКал",
        "Proteins": "10,5 г",
        "Fats": "12,3 г",
        "Urglevodi": "28,7 г"
    },
    {
        "Title": "I-Twister Cheese [Ростик'c - KFC]",
        "Calories": "256 кКал",
        "Proteins": "9,7 г",
        "Fats": "13,7 г",
        "Urglevodi": "23,3 г"
    },
    {
        "Title": "KFC БАСКЕТ ФРИ (порция 240 гр) [Ростик'c - KFC]",
        "Calories": "662,4 кКал",
        "Proteins": "9,1 г",
        "Fats": "37,2 г",
        "Urglevodi": "72,2 г"
    },
    {
        "Title": "KFC ВАФЛЯ БЕЛЬГИЙСКАЯ (порция 90 гр) [Ростик'c - KFC]",
        "Calories": "402,3 кКал",
        "Proteins": "4,1 г",
        "Fats": "21,2 г",
        "Urglevodi": "49,1 г"
    },
    {
        "Title": "KFC ВАФЛЯ БЕЛЬГИЙСКАЯ С МОРОЖЕНЫМ (порция 130 гр) [Ростик'c - KFC]",
        "Calories": "416 кКал",
        "Proteins": "5,3 г",
        "Fats": "20,2 г",
        "Urglevodi": "53,2 г"
    },
    {
        "Title": "KFC ВАФЛЯ БЕЛЬГИЙСКАЯ С МОРОЖЕНЫМ И ТОППИНГОМ клубничным (порция 140 гр) [Ростик'c - KFC]",
        "Calories": "480,2 кКал",
        "Proteins": "5,6 г",
        "Fats": "22,8 г",
        "Urglevodi": "63,4 г"
    },
    {
        "Title": "KFC ВАФЛЯ БЕЛЬГИЙСКАЯ С МОРОЖЕНЫМ И ТОППИНГОМ мокка-карамель (порция 140 гр) [Ростик'c - KFC]",
        "Calories": "487,2 кКал",
        "Proteins": "5,6 г",
        "Fats": "22,8 г",
        "Urglevodi": "65,1 г"
    },
    {
        "Title": "KFC ВАФЛЯ БЕЛЬГИЙСКАЯ С МОРОЖЕНЫМ И ТОППИНГОМ шоколадным (порция 140 гр) [Ростик'c - KFC]",
        "Calories": "484,4 кКал",
        "Proteins": "5,7 г",
        "Fats": "22,8 г",
        "Urglevodi": "64 г"
    },
    {
        "Title": "KFC ВАФЛЯ БЕЛЬГИЙСКАЯ С ТОППИНГОМ:клубничным (порция 100 гр) [Ростик'c - KFC]",
        "Calories": "425 кКал",
        "Proteins": "4,1 г",
        "Fats": "21,2 г",
        "Urglevodi": "54,5 г"
    },
    {
        "Title": "KFC ВАФЛЯ БЕЛЬГИЙСКАЯ С ТОППИНГОМ:мокка-карамель (порция 100 гр) [Ростик'c - KFC]",
        "Calories": "432 кКал",
        "Proteins": "4,1 г",
        "Fats": "21,2 г",
        "Urglevodi": "56,3 г"
    },
    {
        "Title": "KFC ВАФЛЯ БЕЛЬГИЙСКАЯ С ТОППИНГОМ:шоколадным (порция 100 гр) [Ростик'c - KFC]",
        "Calories": "428 кКал",
        "Proteins": "4,2 г",
        "Fats": "21,3 г",
        "Urglevodi": "55,1 г"
    },
    {
        "Title": "KFC ГЛЯСЕ (порция 260 гр) [Ростик'c - KFC]",
        "Calories": "83,2 кКал",
        "Proteins": "2,3 г",
        "Fats": "2,3 г",
        "Urglevodi": "13,3 г"
    },
    {
        "Title": "KFC ГОРЯЧИЙ ШОКОЛАД (порция 230 гр) [Ростик'c - KFC]",
        "Calories": "73,6 кКал",
        "Proteins": "2,1 г",
        "Fats": "2,1 г",
        "Urglevodi": "11,7 г"
    },
    {
        "Title": "KFC КАПУЧИНО (порция 200 гр) [Ростик'c - KFC]",
        "Calories": "64 кКал",
        "Proteins": "4,4 г",
        "Fats": "2,2 г",
        "Urglevodi": "6,6 г"
    },
    {
        "Title": "KFC КАРТОФЕЛЬ ФРИ мал. (порция 70 гр) [Ростик'c - KFC]",
        "Calories": "193,2 кКал",
        "Proteins": "2,7 г",
        "Fats": "10,9 г",
        "Urglevodi": "21,1 г"
    },
    {
        "Title": "KFC КАРТОФЕЛЬ ФРИ станд. (порция 120 гр) [Ростик'c - KFC]",
        "Calories": "331,2 кКал",
        "Proteins": "4,6 г",
        "Fats": "18,6 г",
        "Urglevodi": "36,1 г"
    },
    {
        "Title": "KFC КОКА-КОЛА ЛАЙТ/ ПЕПСИ-КОЛА ЛАЙТ Большой 0,75л (порция 750 гр) [Ростик'c - KFC]",
        "Calories": "1,5 кКал",
        "Proteins": "0 г",
        "Fats": "0 г",
        "Urglevodi": "0,8 г"
    },
    {
        "Title": "KFC КОКА-КОЛА ЛАЙТ/ ПЕПСИ-КОЛА ЛАЙТ Детский 0,3л (порция 300 гр) [Ростик'c - KFC]",
        "Calories": "0,6 кКал",
        "Proteins": "0 г",
        "Fats": "0 г",
        "Urglevodi": "0,3 г"
    },
    {
        "Title": "KFC КОКА-КОЛА ЛАЙТ/ ПЕПСИ-КОЛА ЛАЙТ Малый 0,4л (порция 400 гр) [Ростик'c - KFC]",
        "Calories": "0,8 кКал",
        "Proteins": "0 г",
        "Fats": "0 г",
        "Urglevodi": "0,4 г"
    },
    {
        "Title": "KFC КОКА-КОЛА ЛАЙТ/ ПЕПСИ-КОЛА ЛАЙТ Стандарт 0,5л (порция 500 гр) [Ростик'c - KFC]",
        "Calories": "1 кКал",
        "Proteins": "0 г",
        "Fats": "0 г",
        "Urglevodi": "0,5 г"
    },
    {
        "Title": "KFC КОКА-КОЛА/ПЕПСИ-КОЛА Большой 0,75л (порция 750 гр) [Ростик'c - KFC]",
        "Calories": "315 кКал",
        "Proteins": "0 г",
        "Fats": "0 г",
        "Urglevodi": "82,5 г"
    },
    {
        "Title": "KFC КОКА-КОЛА/ПЕПСИ-КОЛА Детский 0,3л (порция 300 гр) [Ростик'c - KFC]",
        "Calories": "126 кКал",
        "Proteins": "0 г",
        "Fats": "0 г",
        "Urglevodi": "33 г"
    },
    {
        "Title": "KFC КОКА-КОЛА/ПЕПСИ-КОЛА Малый 0,4л (порция 400 гр) [Ростик'c - KFC]",
        "Calories": "168 кКал",
        "Proteins": "0 г",
        "Fats": "0 г",
        "Urglevodi": "44 г"
    },
    {
        "Title": "KFC КОКА-КОЛА/ПЕПСИ-КОЛА Стандарт 0,5л (порция 500 гр) [Ростик'c - KFC]",
        "Calories": "210 кКал",
        "Proteins": "0 г",
        "Fats": "0 г",
        "Urglevodi": "55 г"
    },
    {
        "Title": "KFC КОФЕ ГЛЯСЕ 0,2 ЗЕРНОВОЙ (порция 260 гр) [Ростик'c - KFC]",
        "Calories": "83,2 кКал",
        "Proteins": "2,3 г",
        "Fats": "2,3 г",
        "Urglevodi": "13,3 г"
    },
    {
        "Title": "KFC КОФЕ КАПУЧИНО 0,2 ЗЕРНОВОЙ (порция 150 гр) [Ростик'c - KFC]",
        "Calories": "61,5 кКал",
        "Proteins": "2,9 г",
        "Fats": "3,5 г",
        "Urglevodi": "4,7 г"
    },
    {
        "Title": "KFC КОФЕ КАПУЧИНО 0,3 ЗЕРНОВОЙ (порция 190 гр) [Ростик'c - KFC]",
        "Calories": "74,1 кКал",
        "Proteins": "3,4 г",
        "Fats": "4,2 г",
        "Urglevodi": "5,7 г"
    },
    {
        "Title": "KFC КОФЕ ЛАТТЕ 0,3 ЗЕРНОВОЙ (порция 250 гр) [Ростик'c - KFC]",
        "Calories": "122,5 кКал",
        "Proteins": "5,5 г",
        "Fats": "7 г",
        "Urglevodi": "9,5 г"
    },
    {
        "Title": "KFC КУКУРУЗА (порция 94 гр) [Ростик'c - KFC]",
        "Calories": "104,3 кКал",
        "Proteins": "1,8 г",
        "Fats": "4,2 г",
        "Urglevodi": "14,9 г"
    },
    {
        "Title": "KFC ЛАТТЕ (порция 300 гр) [Ростик'c - KFC]",
        "Calories": "129 кКал",
        "Proteins": "9 г",
        "Fats": "4,5 г",
        "Urglevodi": "13,2 г"
    },
    {
        "Title": "KFC МОРОЖЕНОЕ (порция 120 гр) [Ростик'c - KFC]",
        "Calories": "168 кКал",
        "Proteins": "4,7 г",
        "Fats": "4,8 г",
        "Urglevodi": "26,5 г"
    },
    {
        "Title": "KFC МОРОЖЕНОЕ В РОЖКЕ (порция 85 гр) [Ростик'c - KFC]",
        "Calories": "130,9 кКал",
        "Proteins": "3,7 г",
        "Fats": "3,3 г",
        "Urglevodi": "21,5 г"
    },
    {
        "Title": "KFC САЛАТ ВЕДЖИ (порция 200 гр) [Ростик'c - KFC]",
        "Calories": "54 кКал",
        "Proteins": "2 г",
        "Fats": "2,6 г",
        "Urglevodi": "5,4 г"
    },
    {
        "Title": "KFC Салат Коул Слоу (порция 130 гр) [Ростик'c - KFC]",
        "Calories": "158,6 кКал",
        "Proteins": "1,8 г",
        "Fats": "10,3 г",
        "Urglevodi": "14,7 г"
    },
    {
        "Title": "KFC САЛАТ ЦЕЗАРЬ (порция 211 гр) [Ростик'c - KFC]",
        "Calories": "335,5 кКал",
        "Proteins": "22,2 г",
        "Fats": "19,2 г",
        "Urglevodi": "18,4 г"
    },
    {
        "Title": "KFC Салат ЦЕЗАРЬ овощной (порция 155 гр) [Ростик'c - KFC]",
        "Calories": "173,6 кКал",
        "Proteins": "8,5 г",
        "Fats": "10,7 г",
        "Urglevodi": "10,7 г"
    },
    {
        "Title": "KFC СПРАЙТ/ 7UP Большой 0,75л (порция 750 гр) [Ростик'c - KFC]",
        "Calories": "217,5 кКал",
        "Proteins": "0 г",
        "Fats": "0 г",
        "Urglevodi": "52,5 г"
    },
    {
        "Title": "KFC СПРАЙТ/ 7UP Детский 0,3л (порция 300 гр) [Ростик'c - KFC]",
        "Calories": "87 кКал",
        "Proteins": "0 г",
        "Fats": "0 г",
        "Urglevodi": "21 г"
    },
    {
        "Title": "KFC СПРАЙТ/ 7UP Малый 0,4л (порция 400 гр) [Ростик'c - KFC]",
        "Calories": "116 кКал",
        "Proteins": "0 г",
        "Fats": "0 г",
        "Urglevodi": "28 г"
    },
    {
        "Title": "KFC СПРАЙТ/ 7UP Стандарт 0,5л (порция 500 гр) [Ростик'c - KFC]",
        "Calories": "145 кКал",
        "Proteins": "0 г",
        "Fats": "0 г",
        "Urglevodi": "35 г"
    },
    {
        "Title": "KFC топпинг клубничный (порция 15 гр) [Ростик'c - KFC]",
        "Calories": "33,5 кКал",
        "Proteins": "0 г",
        "Fats": "0 г",
        "Urglevodi": "8,2 г"
    },
    {
        "Title": "KFC топпинг мокка-карамель (порция 15 гр) [Ростик'c - KFC]",
        "Calories": "43,1 кКал",
        "Proteins": "0 г",
        "Fats": "0 г",
        "Urglevodi": "10,8 г"
    },
    {
        "Title": "KFC топпинг шоколадный (порция 15 гр) [Ростик'c - KFC]",
        "Calories": "38,6 кКал",
        "Proteins": "0,2 г",
        "Fats": "0,2 г",
        "Urglevodi": "9,1 г"
    },
    {
        "Title": "KFC ФАНТА/ МИРИНДА Большой 0,75л (порция 750 гр) [Ростик'c - KFC]",
        "Calories": "232,5 кКал",
        "Proteins": "0 г",
        "Fats": "0 г",
        "Urglevodi": "56,3 г"
    },
    {
        "Title": "KFC ФАНТА/ МИРИНДА Детский 0,3л (порция 300 гр) [Ростик'c - KFC]",
        "Calories": "93 кКал",
        "Proteins": "0 г",
        "Fats": "0 г",
        "Urglevodi": "22,5 г"
    },
    {
        "Title": "KFC ФАНТА/ МИРИНДА Малый 0,4л (порция 400 гр) [Ростик'c - KFC]",
        "Calories": "124 кКал",
        "Proteins": "0 г",
        "Fats": "0 г",
        "Urglevodi": "30 г"
    },
    {
        "Title": "KFC ФАНТА/ МИРИНДА Стандарт 0,5л (порция 500 гр) [Ростик'c - KFC]",
        "Calories": "155 кКал",
        "Proteins": "0 г",
        "Fats": "0 г",
        "Urglevodi": "37,5 г"
    },
    {
        "Title": "KFC ЧИЗКЕЙК С ИЗЮМОМ (порция 104 гр) [Ростик'c - KFC]",
        "Calories": "283,9 кКал",
        "Proteins": "7,7 г",
        "Fats": "13,4 г",
        "Urglevodi": "32,7 г"
    },
    {
        "Title": "KFC ЧИЗКЕЙК С КЛУБНИЧНЫМ ТОППИНГОМ (порция 114 гр) [Ростик'c - KFC]",
        "Calories": "304,4 кКал",
        "Proteins": "7,8 г",
        "Fats": "13,5 г",
        "Urglevodi": "38,1 г"
    },
    {
        "Title": "KFC ЧИЗКЕЙК С ТОППИНГОМ МОККА-КАРАМЕЛЬ (порция 114 гр) [Ростик'c - KFC]",
        "Calories": "311,2 кКал",
        "Proteins": "7,8 г",
        "Fats": "13,5 г",
        "Urglevodi": "39,9 г"
    },
    {
        "Title": "KFC ЧИЗКЕЙК С ШОКОЛАДНЫМ ТОППИНГОМ (порция 114 гр) [Ростик'c - KFC]",
        "Calories": "307,8 кКал",
        "Proteins": "7,9 г",
        "Fats": "13,6 г",
        "Urglevodi": "38,6 г"
    },
    {
        "Title": "Азиатский Твистер [Ростик'c - KFC]",
        "Calories": "462 кКал",
        "Proteins": "21,8 г",
        "Fats": "18 г",
        "Urglevodi": "53,1 г"
    },
    {
        "Title": "Ай-Твистер Новый [Ростик'c - KFC]",
        "Calories": "230 кКал",
        "Proteins": "10,8 г",
        "Fats": "9,7 г",
        "Urglevodi": "24,8 г"
    },
    {
        "Title": "Ай-Твистер Русс [Ростик'c - KFC]",
        "Calories": "259 кКал",
        "Proteins": "10,4 г",
        "Fats": "13,3 г",
        "Urglevodi": "24,3 г"
    },
    {
        "Title": "Ай-Твистер Терияки [Ростик'c - KFC]",
        "Calories": "224 кКал",
        "Proteins": "9,7 г",
        "Fats": "7,6 г",
        "Urglevodi": "29,4 г"
    },
    {
        "Title": "Ай-Твистер Чиз [Ростик'c - KFC]",
        "Calories": "245 кКал",
        "Proteins": "11,4 г",
        "Fats": "11,9 г",
        "Urglevodi": "23,1 г"
    },
    {
        "Title": "Ай-Твистер Чизз-BBQ [Ростик'c - KFC]",
        "Calories": "229 кКал",
        "Proteins": "11,5 г",
        "Fats": "8,8 г",
        "Urglevodi": "25,9 г"
    },
    {
        "Title": "Американо [Ростик'c - KFC]",
        "Calories": "17 кКал",
        "Proteins": "0,2 г",
        "Fats": "0,5 г",
        "Urglevodi": "2,9 г"
    },
    {
        "Title": "Американо [Ростик'c - KFC]",
        "Calories": "78 кКал",
        "Proteins": "0,6 г",
        "Fats": "1,5 г",
        "Urglevodi": "15,6 г"
    },
    {
        "Title": "Байтс [Ростик'c - KFC]",
        "Calories": "268 кКал",
        "Proteins": "23,5 г",
        "Fats": "11,9 г",
        "Urglevodi": "16,6 г"
    },
    {
        "Title": "Байтс Терияки [Ростик'c - KFC]",
        "Calories": "296 кКал",
        "Proteins": "19 г",
        "Fats": "11,3 г",
        "Urglevodi": "29,8 г"
    },
    {
        "Title": "Байтсы [Ростик'c - KFC]",
        "Calories": "220 кКал",
        "Proteins": "20,8 г",
        "Fats": "11,5 г",
        "Urglevodi": "8,4 г"
    },
    {
        "Title": "Байтсы [Ростик'c - KFC]",
        "Calories": "220 кКал",
        "Proteins": "20,8 г",
        "Fats": "11,5 г",
        "Urglevodi": "8,4 г"
    },
    {
        "Title": "Байтсы Большие [Ростик'c - KFC]",
        "Calories": "767 кКал",
        "Proteins": "61,7 г",
        "Fats": "39,9 г",
        "Urglevodi": "40,2 г"
    },
    {
        "Title": "Байтсы из Куриного Филе [Ростик'c - KFC]",
        "Calories": "256 кКал",
        "Proteins": "20,6 г",
        "Fats": "13,3 г",
        "Urglevodi": "13,4 г"
    },
    {
        "Title": "Байтсы из Куриного Филе Острые [Ростик'c - KFC]",
        "Calories": "804 кКал",
        "Proteins": "70,5 г",
        "Fats": "35,7 г",
        "Urglevodi": "49,8 г"
    },
    {
        "Title": "Байтсы из Куриного Филе с Соусом Барбекю [Ростик'c - KFC]",
        "Calories": "240 кКал",
        "Proteins": "17,5 г",
        "Fats": "8,9 г",
        "Urglevodi": "22,3 г"
    },
    {
        "Title": "Байтсы Малые [Ростик'c - KFC]",
        "Calories": "243 кКал",
        "Proteins": "19,5 г",
        "Fats": "12,6 г",
        "Urglevodi": "12,7 г"
    },
    {
        "Title": "Байтсы Средние [Ростик'c - KFC]",
        "Calories": "220 кКал",
        "Proteins": "20,8 г",
        "Fats": "11,5 г",
        "Urglevodi": "8,4 г"
    },
    {
        "Title": "Байтсы Терияки [Ростик'c - KFC]",
        "Calories": "301 кКал",
        "Proteins": "16,9 г",
        "Fats": "12,3 г",
        "Urglevodi": "30,7 г"
    },
    {
        "Title": "Баскет 16 Крыльев [Ростик'c - KFC]",
        "Calories": "1432 кКал",
        "Proteins": "88,8 г",
        "Fats": "79,9 г",
        "Urglevodi": "88,9 г"
    },
    {
        "Title": "Баскет 25 Крыльев [Ростик'c - KFC]",
        "Calories": "2029 кКал",
        "Proteins": "118,5 г",
        "Fats": "131,2 г",
        "Urglevodi": "93,5 г"
    },
    {
        "Title": "Баскет L [Ростик'c - KFC]",
        "Calories": "2280 кКал",
        "Proteins": "147 г",
        "Fats": "156 г",
        "Urglevodi": "73,5 г"
    },
    {
        "Title": "Баскет S [Ростик'c - KFC]",
        "Calories": "1064 кКал",
        "Proteins": "68,6 г",
        "Fats": "72,8 г",
        "Urglevodi": "34,3 г"
    },
