Продукт,Калорийность,Белки,Жиры,Углеводы
    {
        "Title": "Баскет Дуэт [Ростик'c - KFC]",
        "Calories": "1625 кКал",
        "Proteins": "111,8 г",
        "Fats": "95,6 г",
        "Urglevodi": "78,9 г"
    },
    {
        "Title": "Баскет Дуэт Оригинальный [Ростик'c - KFC]",
        "Calories": "1310 кКал",
        "Proteins": "70 г",
        "Fats": "75 г",
        "Urglevodi": "89 г"
    },
    {
        "Title": "Баскет Дуэт с Оригинальными Стрипсами [Ростик'c - KFC]",
        "Calories": "309 кКал",
        "Proteins": "21,2 г",
        "Fats": "17,6 г",
        "Urglevodi": "16,6 г"
    },
    {
        "Title": "Баскет Дуэт с Острыми Стрипсами [Ростик'c - KFC]",
        "Calories": "1170 кКал",
        "Proteins": "76,3 г",
        "Fats": "62,6 г",
        "Urglevodi": "75,1 г"
    },
    {
        "Title": "Баскет От Шефа [Ростик'c - KFC]",
        "Calories": "681 кКал",
        "Proteins": "49,4 г",
        "Fats": "38,4 г",
        "Urglevodi": "34,4 г"
    },
    {
        "Title": "Баскет Фри [Ростик'c - KFC]",
        "Calories": "552 кКал",
        "Proteins": "7,6 г",
        "Fats": "31 г",
        "Urglevodi": "60,2 г"
    },
    {
        "Title": "Бельгийская Вафля [Ростик'c - KFC]",
        "Calories": "402 кКал",
        "Proteins": "4,1 г",
        "Fats": "21,2 г",
        "Urglevodi": "49,1 г"
    },
    {
        "Title": "БИГГЕР оригинальный (порция 258 гр) [Ростик'c - KFC]",
        "Calories": "619,2 кКал",
        "Proteins": "33 г",
        "Fats": "28,4 г",
        "Urglevodi": "58,3 г"
    },
    {
        "Title": "Биггер Оригинальный [Ростик'c - KFC]",
        "Calories": "622 кКал",
        "Proteins": "32,9 г",
        "Fats": "28,2 г",
        "Urglevodi": "58,5 г"
    },
    {
        "Title": "БИГГЕР острый (порция 258 гр) [Ростик'c - KFC]",
        "Calories": "580,5 кКал",
        "Proteins": "31,2 г",
        "Fats": "24,3 г",
        "Urglevodi": "59,9 г"
    },
    {
        "Title": "Биггер Острый [Ростик'c - KFC]",
        "Calories": "583 кКал",
        "Proteins": "31,1 г",
        "Fats": "24,1 г",
        "Urglevodi": "60,1 г"
    },
    {
        "Title": "Блинчики [Ростик'c - KFC]",
        "Calories": "205 кКал",
        "Proteins": "8 г",
        "Fats": "4,7 г",
        "Urglevodi": "32,9 г"
    },
    {
        "Title": "Боксмастер без Соуса [Ростик'c - KFC]",
        "Calories": "285 кКал",
        "Proteins": "20,6 г",
        "Fats": "10 г",
        "Urglevodi": "50,7 г"
    },
    {
        "Title": "БОКСМАСТЕР ИЗ ТОСТЕРА оригинальный (порция 253 гр) [Ростик'c - KFC]",
        "Calories": "690,7 кКал",
        "Proteins": "21,5 г",
        "Fats": "41,7 г",
        "Urglevodi": "57,4 г"
    },
    {
        "Title": "Боксмастер из Тостера Оригинальный [Ростик'c - KFC]",
        "Calories": "614 кКал",
        "Proteins": "23,4 г",
        "Fats": "38,4 г",
        "Urglevodi": "43,8 г"
    },
    {
        "Title": "БОКСМАСТЕР ИЗ ТОСТЕРА острый (порция 253 гр) [Ростик'c - KFC]",
        "Calories": "708,4 кКал",
        "Proteins": "22,8 г",
        "Fats": "44,5 г",
        "Urglevodi": "53,9 г"
    },
    {
        "Title": "Боксмастер из Тостера Острый [Ростик'c - KFC]",
        "Calories": "653 кКал",
        "Proteins": "21,8 г",
        "Fats": "42,2 г",
        "Urglevodi": "46,9 г"
    },
    {
        "Title": "Боксмастер Оригинальный [Ростик'c - KFC]",
        "Calories": "629 кКал",
        "Proteins": "27 г",
        "Fats": "38,4 г",
        "Urglevodi": "43,9 г"
    },
    {
        "Title": "Боксмастер Оригинальный [Ростик'c - KFC]",
        "Calories": "620 кКал",
        "Proteins": "9,3 г",
        "Fats": "12,5 г",
        "Urglevodi": "20,8 г"
    },
    {
        "Title": "Боксмастер Острый [Ростик'c - KFC]",
        "Calories": "267 кКал",
        "Proteins": "9,9 г",
        "Fats": "15,1 г",
        "Urglevodi": "22,8 г"
    },
    {
        "Title": "Боксмастер Терияки [Ростик'c - KFC]",
        "Calories": "250 кКал",
        "Proteins": "10,8 г",
        "Fats": "12,8 г",
        "Urglevodi": "22,9 г"
    },
    {
        "Title": "Боксмастер Утренний [Ростик'c - KFC]",
        "Calories": "224 кКал",
        "Proteins": "11,4 г",
        "Fats": "11,1 г",
        "Urglevodi": "19,8 г"
    },
    {
        "Title": "Боксмастер Чизз-Бекон [Ростик'c - KFC]",
        "Calories": "633 кКал",
        "Proteins": "24,3 г",
        "Fats": "40,3 г",
        "Urglevodi": "43,4 г"
    },
    {
        "Title": "Брейкер [Ростик'c - KFC]",
        "Calories": "322 кКал",
        "Proteins": "15,6 г",
        "Fats": "15,4 г",
        "Urglevodi": "30,5 г"
    },
    {
        "Title": "Бургер Русс [Ростик'c - KFC]",
        "Calories": "319 кКал",
        "Proteins": "19 г",
        "Fats": "13,9 г",
        "Urglevodi": "29,6 г"
    },
    {
        "Title": "Бустер [Ростик'c - KFC]",
        "Calories": "219 кКал",
        "Proteins": "12,6 г",
        "Fats": "10,1 г",
        "Urglevodi": "19,5 г"
    },
    {
        "Title": "Ванильный Дюшес [Ростик'c - KFC]",
        "Calories": "182 кКал",
        "Proteins": "0 г",
        "Fats": "0 г",
        "Urglevodi": "45,5 г"
    },
    {
        "Title": "Дабл Чикен [Ростик'c - KFC]",
        "Calories": "324 кКал",
        "Proteins": "26,8 г",
        "Fats": "14,5 г",
        "Urglevodi": "21,3 г"
    },
    {
        "Title": "Дабл Чикен Кентукки BBQ [Ростик'c - KFC]",
        "Calories": "222 кКал",
        "Proteins": "18,9 г",
        "Fats": "10,4 г",
        "Urglevodi": "13,2 г"
    },
    {
        "Title": "Дабл Шефбургер [Ростик'c - KFC]",
        "Calories": "569 кКал",
        "Proteins": "37,6 г",
        "Fats": "24,9 г",
        "Urglevodi": "48,7 г"
    },
    {
        "Title": "Двойной Тёмный Бургер [Ростик'c - KFC]",
        "Calories": "1033 кКал",
        "Proteins": "57,9 г",
        "Fats": "54,5 г",
        "Urglevodi": "77,6 г"
    },
    {
        "Title": "Донат Клубничный [Ростик'c - KFC]",
        "Calories": "417 кКал",
        "Proteins": "4,8 г",
        "Fats": "24 г",
        "Urglevodi": "47 г"
    },
    {
        "Title": "Донат Яблоко-Корица [Ростик'c - KFC]",
        "Calories": "378 кКал",
        "Proteins": "4,7 г",
        "Fats": "18 г",
        "Urglevodi": "48 г"
    },
    {
        "Title": "Зингер [Ростик'c - KFC]",
        "Calories": "363 кКал",
        "Proteins": "18,2 г",
        "Fats": "16,8 г",
        "Urglevodi": "34,9 г"
    },
    {
        "Title": "ЗОЛОТОЙ ФАЗАН 0,3л (порция 300 гр) [Ростик'c - KFC]",
        "Calories": "138 кКал",
        "Proteins": "0 г",
        "Fats": "0 г",
        "Urglevodi": "14,1 г"
    },
    {
        "Title": "Итальянский Салат Ролл [Ростик'c - KFC]",
        "Calories": "431 кКал",
        "Proteins": "19 г",
        "Fats": "19 г",
        "Urglevodi": "45,4 г"
    },
    {
        "Title": "Капучино [Ростик'c - KFC]",
        "Calories": "49 кКал",
        "Proteins": "1,9 г",
        "Fats": "1,1 г",
        "Urglevodi": "7,8 г"
    },
    {
        "Title": "Капучино 0,4 [Ростик'c - KFC]",
        "Calories": "128 кКал",
        "Proteins": "5,1 г",
        "Fats": "2,8 г",
        "Urglevodi": "19,9 г"
    },
    {
        "Title": "Картофель по-Деревенски [Ростик'c - KFC]",
        "Calories": "265 кКал",
        "Proteins": "3 г",
        "Fats": "17,4 г",
        "Urglevodi": "24,2 г"
    },
    {
        "Title": "Картофель по-Деревенски Малый [Ростик'c - KFC]",
        "Calories": "212 кКал",
        "Proteins": "2,4 г",
        "Fats": "13,9 г",
        "Urglevodi": "19,4 г"
    },
    {
        "Title": "Картофель Фри [Ростик'c - KFC]",
        "Calories": "276 кКал",
        "Proteins": "3,8 г",
        "Fats": "15,5 г",
        "Urglevodi": "30,1 г"
    },
    {
        "Title": "Картофель Фри Маленькая [Ростик'c - KFC]",
        "Calories": "193 кКал",
        "Proteins": "2,7 г",
        "Fats": "10,9 г",
        "Urglevodi": "21,1 г"
    },
    {
        "Title": "Картофель Фри Малый [Ростик'c - KFC]",
        "Calories": "166 кКал",
        "Proteins": "3,8 г",
        "Fats": "15,5 г",
        "Urglevodi": "30,1 г"
    },
    {
        "Title": "Картофель Фри Стандартный [Ростик'c - KFC]",
        "Calories": "331 кКал",
        "Proteins": "4,6 г",
        "Fats": "18,6 г",
        "Urglevodi": "36,1 г"
    },
    {
        "Title": "Картофельные Кранчи Фри [Ростик'c - KFC]",
        "Calories": "233 кКал",
        "Proteins": "2,6 г",
        "Fats": "18,8 г",
        "Urglevodi": "13,1 г"
    },
    {
        "Title": "Картофельный Хашбраун [Ростик'c - KFC]",
        "Calories": "534 кКал",
        "Proteins": "2,4 г",
        "Fats": "52 г",
        "Urglevodi": "14,1 г"
    },
    {
        "Title": "Картошка Фри [Ростик'c - KFC]",
        "Calories": "276 кКал",
        "Proteins": "3,8 г",
        "Fats": "15,5 г",
        "Urglevodi": "30,1 г"
    },
    {
        "Title": "Кекс Апельсиновый [Ростик'c - KFC]",
        "Calories": "414 кКал",
        "Proteins": "4,9 г",
        "Fats": "22,8 г",
        "Urglevodi": "47,4 г"
    },
    {
        "Title": "Кекс Шоколадно-Апельсиновый [Ростик'c - KFC]",
        "Calories": "436 кКал",
        "Proteins": "5,4 г",
        "Fats": "24,8 г",
        "Urglevodi": "47,8 г"
    },
    {
        "Title": "Кекс Шоколадно-Апельсиновый [Ростик'c - KFC]",
        "Calories": "131 кКал",
        "Proteins": "1,6 г",
        "Fats": "7,4 г",
        "Urglevodi": "14,3 г"
    },
    {
        "Title": "Кетчуп [Ростик'c - KFC]",
        "Calories": "110 кКал",
        "Proteins": "1 г",
        "Fats": "0,1 г",
        "Urglevodi": "25 г"
    },
    {
        "Title": "Классик [Ростик'c - KFC]",
        "Calories": "345 кКал",
        "Proteins": "17,1 г",
        "Fats": "13,8 г",
        "Urglevodi": "38,2 г"
    },
    {
        "Title": "Клубничный Дайкири [Ростик'c - KFC]",
        "Calories": "188 кКал",
        "Proteins": "0 г",
        "Fats": "0 г",
        "Urglevodi": "47,2 г"
    },
    {
        "Title": "Кофе Американо 0,3 [Ростик'c - KFC]",
        "Calories": "78 кКал",
        "Proteins": "0,6 г",
        "Fats": "1,5 г",
        "Urglevodi": "15,6 г"
    },
    {
        "Title": "Кофе Глясе 0,2 [Ростик'c - KFC]",
        "Calories": "86 кКал",
        "Proteins": "2 г",
        "Fats": "2,6 г",
        "Urglevodi": "13,8 г"
    },
    {
        "Title": "Кофе Капучино 0,3 [Ростик'c - KFC]",
        "Calories": "119 кКал",
        "Proteins": "3,5 г",
        "Fats": "2,5 г",
        "Urglevodi": "20,7 г"
    },
    {
        "Title": "Кофе Капучино без Сахара 0,3 [Ростик'c - KFC]",
        "Calories": "59 кКал",
        "Proteins": "3,7 г",
        "Fats": "2,1 г",
        "Urglevodi": "5,9 г"
    },
    {
        "Title": "Кофе Латте 0,3 [Ростик'c - KFC]",
        "Calories": "157 кКал",
        "Proteins": "5,8 г",
        "Fats": "3,9 г",
        "Urglevodi": "24,5 г"
    },
    {
        "Title": "Кофе Латте 0,4 [Ростик'c - KFC]",
        "Calories": "169 кКал",
        "Proteins": "7,9 г",
        "Fats": "4,7 г",
        "Urglevodi": "24,8 г"
    },
    {
        "Title": "Криспи Чипс [Ростик'c - KFC]",
        "Calories": "444 кКал",
        "Proteins": "5 г",
        "Fats": "34,3 г",
        "Urglevodi": "28,9 г"
    },
    {
        "Title": "Крылышки [Ростик'c - KFC]",
        "Calories": "678 кКал",
        "Proteins": "35,9 г",
        "Fats": "44,7 г",
        "Urglevodi": "33,3 г"
    },
    {
        "Title": "Крылья Острые (3) [Ростик'c - KFC]",
        "Calories": "254 кКал",
        "Proteins": "13,4 г",
        "Fats": "16,8 г",
        "Urglevodi": "12,5 г"
    },
    {
        "Title": "Крылья Острые [Ростик'c - KFC]",
        "Calories": "304 кКал",
        "Proteins": "19,6 г",
        "Fats": "20,8 г",
        "Urglevodi": "9,8 г"
    },
    {
        "Title": "Кукуруза [Ростик'c - KFC]",
        "Calories": "104 кКал",
        "Proteins": "1,8 г",
        "Fats": "4,2 г",
        "Urglevodi": "14,9 г"
    },
    {
        "Title": "Куриная Ножка с Соусом Терияки [Ростик'c - KFC]",
        "Calories": "230 кКал",
        "Proteins": "16,9 г",
        "Fats": "12 г",
        "Urglevodi": "14 г"
    },
    {
        "Title": "Куриные Крылышки [Ростик'c - KFC]",
        "Calories": "304 кКал",
        "Proteins": "19,6 г",
        "Fats": "20,8 г",
        "Urglevodi": "9,8 г"
    },
    {
        "Title": "КУРИНЫЕ КРЫЛЫШКИ 3 шт/27г (порция 81 гр) [Ростик'c - KFC]",
        "Calories": "254,3 кКал",
        "Proteins": "13,4 г",
        "Fats": "16,8 г",
        "Urglevodi": "12,5 г"
    },
    {
        "Title": "КУРИНЫЕ КРЫЛЫШКИ 5 шт/27г (порция 135 гр) [Ростик'c - KFC]",
        "Calories": "423,9 кКал",
        "Proteins": "22,4 г",
        "Fats": "27,9 г",
        "Urglevodi": "20,8 г"
    },
    {
        "Title": "КУРИНЫЕ КРЫЛЫШКИ 8 шт/27г (порция 216 гр) [Ростик'c - KFC]",
        "Calories": "678,2 кКал",
        "Proteins": "35,9 г",
        "Fats": "44,7 г",
        "Urglevodi": "33,3 г"
    },
    {
        "Title": "Куриные Ножки [Ростик'c - KFC]",
        "Calories": "229 кКал",
        "Proteins": "21 г",
        "Fats": "12,7 г",
        "Urglevodi": "7,7 г"
    },
    {
        "Title": "Куриный Хот-Дог [Ростик'c - KFC]",
        "Calories": "226 кКал",
        "Proteins": "9,6 г",
        "Fats": "10,1 г",
        "Urglevodi": "24,3 г"
    },
    {
        "Title": "КУРИНЫЙ ШАШЛЫК (порция 130 гр) [Ростик'c - KFC]",
        "Calories": "182 кКал",
        "Proteins": "32,4 г",
        "Fats": "5,7 г",
        "Urglevodi": "0,3 г"
    },
    {
        "Title": "Куриный Шашлык [Ростик'c - KFC]",
        "Calories": "182 кКал",
        "Proteins": "32,4 г",
        "Fats": "5,7 г",
        "Urglevodi": "0,3 г"
    },
    {
        "Title": "Латте 0,4 [Ростик'c - KFC]",
        "Calories": "47 кКал",
        "Proteins": "2,2 г",
        "Fats": "1,3 г",
        "Urglevodi": "6,9 г"
    },
    {
        "Title": "Лимонад Барбарис [Ростик'c - KFC]",
        "Calories": "50 кКал",
        "Proteins": "0 г",
        "Fats": "0 г",
        "Urglevodi": "12,6 г"
    },
    {
        "Title": "Лимонад Ванильный Дюшес [Ростик'c - KFC]",
        "Calories": "182 кКал",
        "Proteins": "0 г",
        "Fats": "0 г",
        "Urglevodi": "45,5 г"
    },
    {
        "Title": "ЛОВЕНБРАУ ОРИГИНАЛЬНОЕ 0,3л (порция 300 гр) [Ростик'c - KFC]",
        "Calories": "138 кКал",
        "Proteins": "0 г",
        "Fats": "0 г",
        "Urglevodi": "14,1 г"
    },
    {
        "Title": "ЛОВЕНБРАУ ОРИГИНАЛЬНОЕ 0,5л (порция 500 гр) [Ростик'c - KFC]",
        "Calories": "230 кКал",
        "Proteins": "0 г",
        "Fats": "0 г",
        "Urglevodi": "23,5 г"
    },
    {
        "Title": "Лонгер [Ростик'c - KFC]",
        "Calories": "218 кКал",
        "Proteins": "12,7 г",
        "Fats": "6,6 г",
        "Urglevodi": "27 г"
    },
    {
        "Title": "Лонгер BBQ [Ростик'c - KFC]",
        "Calories": "236 кКал",
        "Proteins": "9,7 г",
        "Fats": "7,1 г",
        "Urglevodi": "33,3 г"
    },
    {
        "Title": "ЛОНГЕР оригинальный (порция 117 гр) [Ростик'c - KFC]",
        "Calories": "296 кКал",
        "Proteins": "12,9 г",
        "Fats": "13 г",
        "Urglevodi": "31,9 г"
    },
    {
        "Title": "Лонгер Оригинальный [Ростик'c - KFC]",
        "Calories": "296 кКал",
        "Proteins": "12,9 г",
        "Fats": "13 г",
        "Urglevodi": "31,9 г"
    },
    {
        "Title": "ЛОНГЕР острый (порция 113 гр) [Ростик'c - KFC]",
        "Calories": "248,6 кКал",
        "Proteins": "12,3 г",
        "Fats": "6,4 г",
        "Urglevodi": "35,3 г"
    },
    {
        "Title": "Лонгер Острый [Ростик'c - KFC]",
        "Calories": "249 кКал",
        "Proteins": "12,3 г",
        "Fats": "6,4 г",
        "Urglevodi": "35,3 г"
    },
    {
        "Title": "Лонгер Чиз [Ростик'c - KFC]",
        "Calories": "268 кКал",
        "Proteins": "12,9 г",
        "Fats": "12,3 г",
        "Urglevodi": "26,5 г"
    },
    {
        "Title": "Маффин Тоффи [Ростик'c - KFC]",
        "Calories": "475 кКал",
        "Proteins": "5,5 г",
        "Fats": "24,4 г",
        "Urglevodi": "58 г"
    },
    {
        "Title": "Микс Бокс [Ростик'c - KFC]",
        "Calories": "409 кКал",
        "Proteins": "29,1 г",
        "Fats": "23,1 г",
        "Urglevodi": "21,2 г"
    },
    {
        "Title": "Милк Шейк Шоколадно-Ореховый 0,25 [Ростик'c - KFC]",
        "Calories": "215 кКал",
        "Proteins": "4,8 г",
        "Fats": "4,5 г",
        "Urglevodi": "39 г"
    },
    {
        "Title": "Милкшейк  Лесная Клубника [Ростик'c - KFC]",
        "Calories": "143 кКал",
        "Proteins": "3,4 г",
        "Fats": "3,5 г",
        "Urglevodi": "27,2 г"
    },
    {
        "Title": "Милкшейк Ваниль [Ростик'c - KFC]",
        "Calories": "76 кКал",
        "Proteins": "1,9 г",
        "Fats": "1,8 г",
        "Urglevodi": "13,2 г"
    },
    {
        "Title": "Милкшейк Чёрная Смородина [Ростик'c - KFC]",
        "Calories": "92 кКал",
        "Proteins": "2,2 г",
        "Fats": "2,1 г",
        "Urglevodi": "16 г"
    },
    {
        "Title": "Милкшейк Шоколадно-Ореховый [Ростик'c - KFC]",
        "Calories": "86 кКал",
        "Proteins": "1,9 г",
        "Fats": "1,8 г",
        "Urglevodi": "15,6 г"
    },
    {
        "Title": "Милкшейк Шоколадно-Ореховый 0,25 [Ростик'c - KFC]",
        "Calories": "215 кКал",
        "Proteins": "4,8 г",
        "Fats": "4,5 г",
        "Urglevodi": "39 г"
    },
    {
        "Title": "МИНИ ТВИСТЕР оригинальный (порция 104 гр) [Ростик'c - KFC]",
        "Calories": "267,3 кКал",
        "Proteins": "10,5 г",
        "Fats": "12,3 г",
        "Urglevodi": "28,7 г"
    },
    {
        "Title": "Мини Твистер Оригинальный [Ростик'c - KFC]",
        "Calories": "267 кКал",
        "Proteins": "10,5 г",
        "Fats": "12,3 г",
        "Urglevodi": "28,7 г"
    },
    {
        "Title": "МИНИ ТВИСТЕР острый (порция 104 гр) [Ростик'c - KFC]",
        "Calories": "254,8 кКал",
        "Proteins": "9,9 г",
        "Fats": "10,9 г",
        "Urglevodi": "29,2 г"
    },
    {
        "Title": "Мой Баскет с Байтс [Ростик'c - KFC]",
        "Calories": "223 кКал",
        "Proteins": "17,8 г",
        "Fats": "14,5 г",
        "Urglevodi": "5,3 г"
    },
    {
        "Title": "Мой Баскет с Крыльями [Ростик'c - KFC]",
        "Calories": "223 кКал",
        "Proteins": "17,8 г",
        "Fats": "14,5 г",
        "Urglevodi": "5,3 г"
    },
    {
        "Title": "Молочный Коктейль [Ростик'c - KFC]",
        "Calories": "154 кКал",
        "Proteins": "3,4 г",
        "Fats": "3,5 г",
        "Urglevodi": "27,2 г"
    },
    {
        "Title": "Молочный Коктейль Пина Колада [Ростик'c - KFC]",
        "Calories": "90 кКал",
        "Proteins": "1,9 г",
        "Fats": "1,6 г",
        "Urglevodi": "16,9 г"
    },
    {
        "Title": "Мороженое \"Летняя Фантазия\" [Ростик'c - KFC]",
        "Calories": "168 кКал",
        "Proteins": "4,7 г",
        "Fats": "4,8 г",
        "Urglevodi": "26,5 г"
    },
    {
        "Title": "Мороженое [Ростик'c - KFC]",
        "Calories": "168 кКал",
        "Proteins": "4,7 г",
        "Fats": "4,8 г",
        "Urglevodi": "26,5 г"
    },
    {
        "Title": "Мороженое Kit Kat [Ростик'c - KFC]",
        "Calories": "196 кКал",
        "Proteins": "3,2 г",
        "Fats": "5,8 г",
        "Urglevodi": "32,7 г"
    },
    {
        "Title": "Мороженое Айс Дрим Клубника [Ростик'c - KFC]",
        "Calories": "173 кКал",
        "Proteins": "3,6 г",
        "Fats": "3,4 г",
        "Urglevodi": "32 г"
    },
    {
        "Title": "Мороженое Айс Дрим Шоколад [Ростик'c - KFC]",
        "Calories": "272 кКал",
        "Proteins": "6,2 г",
        "Fats": "5,6 г",
        "Urglevodi": "49,4 г"
    },
    {
        "Title": "Мороженое Айсдрим Клубника [Ростик'c - KFC]",
        "Calories": "252 кКал",
        "Proteins": "5,5 г",
        "Fats": "5,1 г",
        "Urglevodi": "46,2 г"
    },
    {
        "Title": "Мороженое в Рожке [Ростик'c - KFC]",
        "Calories": "131 кКал",
        "Proteins": "3,7 г",
        "Fats": "3,3 г",
        "Urglevodi": "21,5 г"
    },
    {
        "Title": "Мороженое Карамельное [Ростик'c - KFC]",
        "Calories": "158 кКал",
        "Proteins": "2,8 г",
        "Fats": "3,2 г",
        "Urglevodi": "29,4 г"
    },
    {
        "Title": "Мороженое Сникерс [Ростик'c - KFC]",
        "Calories": "186 кКал",
        "Proteins": "3,7 г",
        "Fats": "6,1 г",
        "Urglevodi": "29,1 г"
    },
    {
        "Title": "Мороженое Шоколадное [Ростик'c - KFC]",
        "Calories": "154 кКал",
        "Proteins": "3 г",
        "Fats": "3,1 г",
        "Urglevodi": "28,5 г"
    },
    {
        "Title": "Мохито [Ростик'c - KFC]",
        "Calories": "182 кКал",
        "Proteins": "0 г",
        "Fats": "0 г",
        "Urglevodi": "45,5 г"
    },
    {
        "Title": "Наггетсы [Ростик'c - KFC]",
        "Calories": "249 кКал",
        "Proteins": "10,7 г",
        "Fats": "15,3 г",
        "Urglevodi": "16,9 г"
    },
    {
        "Title": "Напиток Черная Смородина [Ростик'c - KFC]",
        "Calories": "144 кКал",
        "Proteins": "0 г",
        "Fats": "0 г",
        "Urglevodi": "36,1 г"
    },
    {
        "Title": "Ножка (3) [Ростик'c - KFC]",
        "Calories": "458 кКал",
        "Proteins": "38,2 г",
        "Fats": "26,3 г",
        "Urglevodi": "17,2 г"
    },
    {
        "Title": "Овсяная Каша [Ростик'c - KFC]",
        "Calories": "94 кКал",
        "Proteins": "3,3 г",
        "Fats": "1,9 г",
        "Urglevodi": "16 г"
    },
    {
        "Title": "Острые Крылышки [Ростик'c - KFC]",
        "Calories": "254 кКал",
        "Proteins": "13,4 г",
        "Fats": "16,8 г",
        "Urglevodi": "12,5 г"
    },
    {
        "Title": "Острый Шефбургер [Ростик'c - KFC]",
        "Calories": "239 кКал",
        "Proteins": "10,7 г",
        "Fats": "10,1 г",
